   147.92030    -41.94410    146.88560    -42.26840      3.06134     92.66210
   147.92030    -41.94410    147.31010    -42.54010      2.91665     83.15683
   147.92030    -41.94410    146.66660    -42.30800      2.99808    111.02727
   147.92030    -41.94410    147.08260    -42.26830      3.02291     77.94374
   147.92030    -41.94410    146.72460    -42.46700      2.98002    114.36663
   147.92030    -41.94410    147.56450    -42.49640      2.96521     68.04387
   147.92030    -41.94410    147.29060    -42.36740      2.91142     70.06967
   147.92030    -41.94410    147.45990    -42.69470      2.86789     91.64519
   147.92030    -41.94410    146.94360    -42.59720      2.87936    108.31431
   147.92030    -41.94410    147.09380    -42.40440      2.90972     85.19682
   146.84870    -41.55860    147.32040    -42.90990      3.07810    155.19426
   146.93260    -42.43450    147.32040    -42.90990      2.83400     61.64062
   146.93260    -42.43450    147.70330    -42.44140      2.86082     63.25024
   147.10680    -41.79170    147.32040    -42.90990      2.90729    125.57091
   147.10680    -41.79170    147.31010    -42.54010      2.95988     84.88827
   147.10680    -41.79170    146.94360    -42.59720      3.08728     90.57089
   147.10680    -41.79170    147.56450    -42.49640      2.86963     86.97166
   147.10680    -41.79170    147.13420    -42.71840      2.97440    103.06901
   147.10680    -41.79170    147.45990    -42.69470      2.99899    104.53113
   147.10680    -41.79170    147.29060    -42.36740      2.96381     65.78758
   147.10680    -41.79170    147.09380    -42.40440      3.04529     68.13757
   147.10680    -41.79170    147.70260    -42.28080      2.90380     73.34079
   147.10680    -41.79170    147.49740    -42.32770      2.86229     67.76450
   147.10680    -41.79170    147.07670    -42.56760      3.00867     86.31179
   147.10680    -41.79170    147.70330    -42.44140      2.92437     87.40547
   147.32040    -42.90990    147.02630    -41.51450      2.94616    157.04024
   147.32040    -42.90990    146.82980    -41.81380      3.03651    128.37269
   147.32040    -42.90990    147.36080    -41.50270      2.83801    156.50887
   147.32040    -42.90990    147.22120    -41.50500      2.86229    156.43124
   147.32040    -42.90990    147.44650    -41.73020      2.80805    131.58567
   147.32040    -42.90990    146.74190    -41.68630      3.03669    144.13631
   147.32040    -42.90990    147.77530    -41.63120      2.97423    147.02842
   147.32040    -42.90990    146.89240    -41.70480      3.04914    138.54554
   147.32040    -42.90990    147.26490    -41.76500      2.86478    127.38877
   147.32040    -42.90990    146.95880    -41.78470      3.03298    128.59679
   147.32040    -42.90990    147.56870    -41.53480      2.85036    154.26488
   147.32040    -42.90990    147.66970    -41.72480      2.91074    134.87001
   147.70260    -42.28080    147.07670    -42.56760      2.83763     60.46745
   147.70260    -42.28080    147.32040    -42.90990      2.82903     76.62983
   147.70260    -42.28080    147.13420    -42.71840      2.83760     67.37263
   147.19030    -42.44170    146.82970    -41.81380      2.99124     75.88837
   147.19030    -42.44170    147.31340    -41.90950      2.82788     60.04106
   147.19030    -42.44170    147.10680    -41.79170      2.94155     72.60409
   147.19030    -42.44170    147.92030    -41.94410      2.81181     81.71990
   147.19030    -42.44170    147.95780    -41.78380      2.80202     96.74467
   146.89520    -42.11270    147.56450    -42.49640      3.06174     69.64084
   146.89520    -42.11270    147.70260    -42.28080      3.11045     69.08822
   146.89520    -42.11270    147.72010    -42.00130      2.95334     69.22070
   146.89520    -42.11270    147.90100    -42.14230      2.89405     83.01127
   146.89520    -42.11270    147.70330    -42.44140      3.00566     75.86871
   146.89520    -42.11270    147.13420    -42.71840      2.93791     70.15025
   146.82970    -41.81380    147.32040    -42.90990      2.99910    128.37527
   146.82970    -41.81380    147.31010    -42.54010      3.06883     89.94084
   146.82970    -41.81380    147.70330    -42.44140      3.05540    100.30055
   146.82970    -41.81380    147.49740    -42.32770      3.07238     79.38967
   146.82970    -41.81380    147.39610    -42.65250      2.82605    104.26732
   146.82970    -41.81380    147.56450    -42.49640      3.05348     97.10694
   146.88560    -42.26840    147.32040    -42.90990      2.87149     79.71902
   146.88560    -42.26840    147.56450    -42.49640      2.95302     61.25434
   146.88560    -42.26840    147.45990    -42.69470      3.08085     66.82038
   146.88560    -42.26840    147.70330    -42.44140      2.97965     69.89076
   146.88560    -42.26840    147.90100    -42.14230      3.00543     84.80188
   146.88560    -42.26840    147.70260    -42.28080      2.87365     67.23369
   147.10220    -41.94620    147.56450    -42.49640      2.91017     72.05620
   147.10220    -41.94620    147.70260    -42.28080      2.90352     61.94310
   147.10220    -41.94620    147.32040    -42.90990      2.90223    108.64464
   147.10220    -41.94620    147.45990    -42.69470      2.99606     88.27213
